corp_ID,corp_name,schl_ID,schl_name,enrlmnt,year,type
8435,Northern Wells Community Schools,9088,Norwell Middle School,566,2023,p
8445,MSD Bluffton-Harrison,9089,Bluffton High School,468,2023,p
8445,MSD Bluffton-Harrison,9093,Bluffton-Harrison Middle School,588,2023,p
8445,MSD Bluffton-Harrison,9098,Bluffton-Harrison Elementary Sch,747,2023,p
8515,North White School Corp,9119,North White Elementary School,433,2023,p
8515,North White School Corp,9122,North White Middle School,201,2023,p
8515,North White School Corp,9135,North White High School,266,2023,p
8525,Frontier School Corporation,9113,Frontier Elementary,380,2023,p
8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,291,2023,p
8535,Tri-County School Corporation,3170,Tri-County Primary School,209,2023,p
8535,Tri-County School Corporation,9141,Tri-County Jr/Sr High School,329,2023,p
8535,Tri-County School Corporation,9143,Tri-County Intermediate School,227,2023,p
8565,Twin Lakes School Corp,9129,Eastlawn Elementary School,167,2023,p
8565,Twin Lakes School Corp,9149,Twin Lakes Senior High School,674,2023,p
8565,Twin Lakes School Corp,9153,Roosevelt Middle School,523,2023,p
8565,Twin Lakes School Corp,9157,Oaklawn Elementary School,348,2023,p
8565,Twin Lakes School Corp,9163,Meadowlawn Elementary School,567,2023,p
8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,647,2023,p
8625,Smith-Green Community Schools,9197,Churubusco Elementary School,485,2023,p
8635,Purdue Polytechnic High Sch North,7782,Purdue Polytechnic High Sch North,283,2023,p
8655,Excel Center - Bloomington,4209,Excel Center - Bloomington,124,2023,p
8665,Whitley County Con Schools,9178,Little Turtle Elementary School,604,2023,p
8665,Whitley County Con Schools,9179,Coesse School,271,2023,p
8665,Whitley County Con Schools,9180,Indian Springs Middle School,834,2023,p
8665,Whitley County Con Schools,9186,Northern Heights Elementary School,510,2023,p
8665,Whitley County Con Schools,9187,Columbia City High School,1147,2023,p
8665,Whitley County Con Schools,9196,Mary Raber Elementary School,251,2023,p
8675,Invent Learning Hub,9532,Invent Learning Hub,166,2023,p
8685,PLA at George H Fisher School 93,5593,PLA at George H Fisher School 93,369,2023,p
8690,Dynamic Minds Academy,8692,Dynamic Minds Academy,106,2023,p
8940,Phalen Leadership Academy High School,9961,Phalen Leadership Academy High School,474,2023,p
